Voltage,Current,Power,Status,Alert,Prediction,Anomaly
238.5,4.08,973.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
239.8,5.54,1328.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
218.2,5.06,1104.0,NORMAL,System Normal ✅,Stable,Normal
232.4,5.09,1183.0,NORMAL,System Normal ✅,Stable,Normal
210.4,5.22,1098.0,NORMAL,System Normal ✅,Voltage Spike Risk,Anomaly 🚨
226.3,4.09,926.0,NORMAL,System Normal ✅,Stable,Normal
229.3,5.9,1353.0,NORMAL,System Normal ✅,Stable,Normal
226.5,5.41,1225.0,NORMAL,System Normal ✅,Stable,Normal
217.7,5.12,1115.0,NORMAL,System Normal ✅,Stable,Normal
222.2,5.87,1304.0,NORMAL,System Normal ✅,Stable,Normal
231.9,5.53,1282.0,NORMAL,System Normal ✅,System Load Increasing,Normal
216.2,4.63,1001.0,NORMAL,System Normal ✅,Stable,Normal
223.2,4.63,1033.0,NORMAL,System Normal ✅,Stable,Normal
232.3,4.94,1148.0,NORMAL,System Normal ✅,System Load Increasing,Normal
239.6,5.98,1433.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
213.9,4.21,901.0,NORMAL,System Normal ✅,Stable,Normal
215.4,4.35,937.0,NORMAL,System Normal ✅,Stable,Normal
229.3,5.21,1195.0,NORMAL,System Normal ✅,Stable,Normal
236.4,4.71,1113.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
223.3,5.4,1206.0,NORMAL,System Normal ✅,Stable,Normal
226.3,4.18,946.0,NORMAL,System Normal ✅,Stable,Normal
214.6,4.01,861.0,NORMAL,System Normal ✅,Stable,Normal
221.7,5.86,1299.0,NORMAL,System Normal ✅,Stable,Normal
235.8,5.13,1210.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
210.7,5.86,1235.0,NORMAL,System Normal ✅,Stable,Normal
222.4,4.27,950.0,NORMAL,System Normal ✅,Stable,Normal
235.0,4.39,1032.0,NORMAL,System Normal ✅,System Load Increasing,Normal
225.5,4.22,952.0,NORMAL,System Normal ✅,Stable,Normal
210.9,4.88,1029.0,NORMAL,System Normal ✅,Stable,Normal
220.2,4.05,892.0,NORMAL,System Normal ✅,Stable,Normal
238.7,4.16,993.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
216.2,4.98,1077.0,NORMAL,System Normal ✅,Stable,Normal
221.5,5.9,1307.0,NORMAL,System Normal ✅,Stable,Normal
230.7,5.82,1343.0,NORMAL,System Normal ✅,System Load Increasing,Normal
234.6,4.8,1126.0,NORMAL,System Normal ✅,System Load Increasing,Normal
227.4,5.8,1319.0,NORMAL,System Normal ✅,Stable,Normal
218.8,4.18,915.0,NORMAL,System Normal ✅,Stable,Normal
227.5,5.41,1231.0,NORMAL,System Normal ✅,Stable,Normal
212.4,5.37,1141.0,NORMAL,System Normal ✅,Stable,Normal
226.5,5.61,1271.0,NORMAL,System Normal ✅,Stable,Normal
219.8,5.05,1110.0,NORMAL,System Normal ✅,Stable,Normal
211.5,5.96,1261.0,NORMAL,System Normal ✅,Stable,Normal
227.1,4.52,1026.0,NORMAL,System Normal ✅,Stable,Normal
228.5,4.27,976.0,NORMAL,System Normal ✅,System Load Increasing,Normal
216.2,4.53,979.0,NORMAL,System Normal ✅,Stable,Normal
228.8,4.71,1078.0,NORMAL,System Normal ✅,Stable,Normal
236.6,5.27,1247.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
214.6,4.67,1002.0,NORMAL,System Normal ✅,Stable,Normal
219.9,4.27,939.0,NORMAL,System Normal ✅,Stable,Normal
214.6,4.86,1043.0,NORMAL,System Normal ✅,Stable,Normal
212.5,4.06,863.0,NORMAL,System Normal ✅,Stable,Normal
238.2,4.04,962.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
219.5,4.8,1054.0,NORMAL,System Normal ✅,Stable,Normal
222.1,4.81,1068.0,NORMAL,System Normal ✅,Stable,Normal
237.1,4.48,1062.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
227.9,5.76,1313.0,NORMAL,System Normal ✅,Stable,Normal
226.8,5.31,1204.0,NORMAL,System Normal ✅,Stable,Normal
222.7,5.64,1256.0,NORMAL,System Normal ✅,Stable,Normal
217.4,5.19,1128.0,NORMAL,System Normal ✅,Stable,Normal
229.4,5.68,1303.0,NORMAL,System Normal ✅,System Load Increasing,Normal
231.5,5.24,1213.0,NORMAL,System Normal ✅,System Load Increasing,Normal
226.5,4.56,1033.0,NORMAL,System Normal ✅,Stable,Normal
235.4,4.97,1170.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
226.2,5.71,1292.0,NORMAL,System Normal ✅,Stable,Normal
214.3,5.37,1151.0,NORMAL,System Normal ✅,Stable,Normal
232.7,5.68,1322.0,NORMAL,System Normal ✅,System Load Increasing,Normal
232.8,5.02,1169.0,NORMAL,System Normal ✅,System Load Increasing,Normal
215.7,4.87,1050.0,NORMAL,System Normal ✅,Stable,Normal
210.9,4.34,915.0,NORMAL,System Normal ✅,Stable,Normal
223.8,5.91,1323.0,NORMAL,System Normal ✅,Stable,Normal
223.5,4.73,1057.0,NORMAL,System Normal ✅,Stable,Normal
218.1,5.32,1160.0,NORMAL,System Normal ✅,Stable,Normal
217.6,4.75,1034.0,NORMAL,System Normal ✅,Stable,Normal
221.4,5.71,1264.0,NORMAL,System Normal ✅,Stable,Normal
225.2,4.56,1027.0,NORMAL,System Normal ✅,Stable,Normal
224.7,5.73,1288.0,NORMAL,System Normal ✅,Stable,Normal
230.4,5.44,1253.0,NORMAL,System Normal ✅,System Load Increasing,Normal
210.5,5.73,1206.0,NORMAL,System Normal ✅,Stable,Normal
229.8,5.85,1344.0,NORMAL,System Normal ✅,System Load Increasing,Normal
228.4,4.31,984.0,NORMAL,System Normal ✅,Stable,Normal
221.1,5.74,1269.0,NORMAL,System Normal ✅,Stable,Normal
214.9,5.84,1255.0,NORMAL,System Normal ✅,Stable,Normal
218.3,5.75,1255.0,NORMAL,System Normal ✅,Stable,Normal
231.9,4.35,1009.0,NORMAL,System Normal ✅,System Load Increasing,Normal
218.7,4.73,1034.0,NORMAL,System Normal ✅,Stable,Normal
217.7,5.47,1191.0,NORMAL,System Normal ✅,Stable,Normal
235.6,4.59,1081.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
216.5,4.32,935.0,NORMAL,System Normal ✅,Stable,Normal
239.3,4.17,998.0,CRITICAL,High Voltage ⚠️,Voltage Spike Risk,Anomaly 🚨
229.7,5.36,1231.0,NORMAL,System Normal ✅,System Load Increasing,Normal
220.1,4.44,977.0,NORMAL,System Normal ✅,Stable,Normal
236.0,5.96,1407.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
222.5,4.08,908.0,NORMAL,System Normal ✅,Stable,Normal
216.0,5.9,1274.0,NORMAL,System Normal ✅,Stable,Normal
222.6,5.3,1180.0,NORMAL,System Normal ✅,Stable,Normal
232.8,5.79,1348.0,NORMAL,System Normal ✅,System Load Increasing,Normal
238.2,5.68,1353.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
218.8,4.38,958.0,NORMAL,System Normal ✅,Stable,Normal
232.4,4.56,1060.0,NORMAL,System Normal ✅,System Load Increasing,Normal
228.6,4.78,1093.0,NORMAL,System Normal ✅,Stable,Normal
229.2,5.66,1297.0,NORMAL,System Normal ✅,Stable,Normal
235.8,5.9,1391.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
218.4,4.78,1044.0,NORMAL,System Normal ✅,Stable,Normal
221.3,5.69,1259.0,NORMAL,System Normal ✅,Stable,Normal
213.2,5.24,1117.0,NORMAL,System Normal ✅,Stable,Normal
229.0,4.12,943.0,NORMAL,System Normal ✅,Stable,Normal
224.7,4.92,1106.0,NORMAL,System Normal ✅,Stable,Normal
233.4,4.92,1148.0,NORMAL,System Normal ✅,System Load Increasing,Normal
210.5,4.23,890.0,NORMAL,System Normal ✅,Stable,Normal
225.0,4.02,904.0,NORMAL,System Normal ✅,Stable,Normal
222.3,4.75,1056.0,NORMAL,System Normal ✅,Stable,Normal
213.5,5.68,1213.0,NORMAL,System Normal ✅,Stable,Normal
231.0,5.3,1224.0,NORMAL,System Normal ✅,System Load Increasing,Normal
223.3,4.24,947.0,NORMAL,System Normal ✅,Stable,Normal
211.2,5.31,1121.0,NORMAL,System Normal ✅,Stable,Normal
211.5,5.77,1220.0,NORMAL,System Normal ✅,Stable,Normal
213.7,4.62,987.0,NORMAL,System Normal ✅,Stable,Normal
213.8,5.76,1231.0,NORMAL,System Normal ✅,Stable,Normal
238.6,4.97,1186.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
219.9,5.04,1108.0,NORMAL,System Normal ✅,Stable,Normal
215.5,5.26,1134.0,NORMAL,System Normal ✅,Stable,Normal
213.9,5.3,1134.0,NORMAL,System Normal ✅,Stable,Normal
234.6,4.22,990.0,NORMAL,System Normal ✅,System Load Increasing,Normal
230.5,5.29,1219.0,NORMAL,System Normal ✅,System Load Increasing,Normal
219.6,5.49,1206.0,NORMAL,System Normal ✅,Stable,Normal
227.0,5.99,1360.0,NORMAL,System Normal ✅,System Load Increasing,Normal
228.8,4.69,1073.0,NORMAL,System Normal ✅,System Load Increasing,Normal
229.6,4.88,1120.0,NORMAL,System Normal ✅,System Load Increasing,Normal
225.7,4.7,1061.0,NORMAL,System Normal ✅,Stable,Normal
218.3,5.65,1233.0,NORMAL,System Normal ✅,Stable,Normal
218.2,5.32,1161.0,NORMAL,System Normal ✅,Stable,Normal
236.4,4.89,1156.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
220.2,5.7,1255.0,NORMAL,System Normal ✅,Stable,Normal
215.0,4.72,1015.0,NORMAL,System Normal ✅,Stable,Normal
225.5,5.59,1261.0,NORMAL,System Normal ✅,Stable,Normal
226.0,5.04,1139.0,NORMAL,System Normal ✅,Stable,Normal
210.4,5.23,1100.0,NORMAL,System Normal ✅,Stable,Normal
222.9,4.54,1012.0,NORMAL,System Normal ✅,Stable,Normal
235.0,5.92,1391.0,NORMAL,System Normal ✅,System Load Increasing,Normal
233.0,5.26,1226.0,NORMAL,System Normal ✅,System Load Increasing,Normal
236.8,4.59,1087.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
232.0,4.41,1023.0,NORMAL,System Normal ✅,System Load Increasing,Normal
218.8,5.02,1098.0,NORMAL,System Normal ✅,Stable,Normal
232.8,4.93,1148.0,NORMAL,System Normal ✅,System Load Increasing,Normal
221.1,5.94,1313.0,NORMAL,System Normal ✅,Stable,Normal
237.3,4.59,1089.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
221.1,5.57,1232.0,NORMAL,System Normal ✅,Stable,Normal
212.2,4.23,898.0,NORMAL,System Normal ✅,Stable,Normal
210.9,5.97,1259.0,NORMAL,System Normal ✅,Stable,Normal
213.3,5.1,1088.0,NORMAL,System Normal ✅,Stable,Normal
235.1,4.53,1065.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
221.6,5.79,1283.0,NORMAL,System Normal ✅,Stable,Normal
226.9,4.65,1055.0,NORMAL,System Normal ✅,Stable,Normal
231.3,5.05,1168.0,NORMAL,System Normal ✅,System Load Increasing,Normal
224.4,4.13,927.0,NORMAL,System Normal ✅,Stable,Normal
234.5,4.32,1013.0,NORMAL,System Normal ✅,System Load Increasing,Normal
211.8,5.79,1226.0,NORMAL,System Normal ✅,Stable,Normal
230.5,5.19,1196.0,NORMAL,System Normal ✅,Stable,Normal
218.7,5.22,1142.0,NORMAL,System Normal ✅,Stable,Normal
219.1,4.48,982.0,NORMAL,System Normal ✅,Stable,Normal
218.3,5.41,1181.0,NORMAL,System Normal ✅,Stable,Normal
223.7,4.98,1114.0,NORMAL,System Normal ✅,Stable,Normal
229.1,5.41,1239.0,NORMAL,System Normal ✅,System Load Increasing,Normal
235.6,4.35,1025.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
216.6,5.66,1226.0,NORMAL,System Normal ✅,Stable,Normal
210.4,4.36,917.0,NORMAL,System Normal ✅,Stable,Normal
213.4,4.94,1054.0,NORMAL,System Normal ✅,Stable,Normal
225.8,4.92,1111.0,NORMAL,System Normal ✅,Stable,Normal
223.8,4.15,929.0,NORMAL,System Normal ✅,Stable,Normal
223.4,5.44,1215.0,NORMAL,System Normal ✅,Stable,Normal
232.7,5.85,1361.0,NORMAL,System Normal ✅,System Load Increasing,Normal
237.9,4.57,1087.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
213.5,5.5,1174.0,NORMAL,System Normal ✅,Stable,Normal
232.3,5.59,1299.0,NORMAL,System Normal ✅,System Load Increasing,Normal
213.5,4.86,1038.0,NORMAL,System Normal ✅,Stable,Normal
220.6,5.66,1249.0,NORMAL,System Normal ✅,Stable,Normal
216.4,5.57,1205.0,NORMAL,System Normal ✅,Collecting Data,Normal
231.6,5.29,1225.0,NORMAL,System Normal ✅,Collecting Data,Normal
230.3,4.75,1094.0,NORMAL,System Normal ✅,Collecting Data,Normal
221.4,4.12,912.0,NORMAL,System Normal ✅,Collecting Data,Normal
225.8,5.84,1319.0,NORMAL,System Normal ✅,Stable,Normal
217.3,5.52,1199.0,NORMAL,System Normal ✅,Stable,Normal
235.4,4.06,956.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
217.4,5.2,1130.0,NORMAL,System Normal ✅,Stable,Normal
235.6,4.58,1079.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
235.8,5.9,1391.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
219.0,4.5,986.0,NORMAL,System Normal ✅,Stable,Normal
236.3,5.15,1217.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
237.0,5.7,1351.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
219.8,5.5,1209.0,NORMAL,System Normal ✅,Stable,Normal
234.9,5.65,1327.0,NORMAL,System Normal ✅,System Load Increasing,Normal
227.2,4.62,1050.0,NORMAL,System Normal ✅,Stable,Normal
239.5,4.76,1140.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
236.0,4.7,1109.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
237.7,4.29,1020.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
212.1,4.69,995.0,NORMAL,System Normal ✅,Stable,Normal
221.7,5.66,1255.0,NORMAL,System Normal ✅,Stable,Normal
222.0,4.37,970.0,NORMAL,System Normal ✅,Stable,Normal
232.7,5.59,1301.0,NORMAL,System Normal ✅,Stable,Normal
218.2,4.14,903.0,NORMAL,System Normal ✅,Stable,Normal
239.0,5.64,1348.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
222.6,4.28,953.0,NORMAL,System Normal ✅,Stable,Normal
221.8,4.33,960.0,NORMAL,System Normal ✅,Stable,Normal
212.8,5.37,1143.0,NORMAL,System Normal ✅,Stable,Normal
213.0,4.3,916.0,NORMAL,System Normal ✅,Stable,Normal
237.0,5.43,1287.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
224.3,5.8,1301.0,NORMAL,System Normal ✅,Stable,Normal
224.2,5.87,1316.0,NORMAL,System Normal ✅,Stable,Normal
222.2,5.03,1118.0,NORMAL,System Normal ✅,Stable,Normal
229.6,4.26,978.0,NORMAL,System Normal ✅,Stable,Normal
219.6,5.57,1223.0,NORMAL,System Normal ✅,Stable,Normal
236.9,4.23,1002.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
212.3,4.93,1047.0,NORMAL,System Normal ✅,Stable,Normal
216.3,5.79,1252.0,NORMAL,System Normal ✅,Stable,Normal
222.0,5.88,1305.0,NORMAL,System Normal ✅,Stable,Normal
214.2,4.21,902.0,NORMAL,System Normal ✅,Stable,Normal
232.1,5.74,1332.0,NORMAL,System Normal ✅,System Load Increasing,Normal
217.8,4.8,1045.0,NORMAL,System Normal ✅,Stable,Normal
220.5,5.34,1177.0,NORMAL,System Normal ✅,Stable,Normal
229.9,5.01,1152.0,NORMAL,System Normal ✅,System Load Increasing,Normal
237.2,4.14,982.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
212.4,4.72,1003.0,NORMAL,System Normal ✅,Stable,Normal
218.5,4.18,913.0,NORMAL,System Normal ✅,Stable,Normal
233.1,5.08,1184.0,NORMAL,System Normal ✅,System Load Increasing,Normal
229.8,5.23,1202.0,NORMAL,System Normal ✅,System Load Increasing,Normal
238.4,5.19,1237.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
225.3,5.27,1187.0,NORMAL,System Normal ✅,Stable,Normal
224.5,5.33,1197.0,NORMAL,System Normal ✅,Stable,Normal
237.5,4.41,1047.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
232.0,5.2,1206.0,NORMAL,System Normal ✅,System Load Increasing,Normal
217.2,5.78,1255.0,NORMAL,System Normal ✅,Stable,Normal
227.6,4.23,963.0,NORMAL,System Normal ✅,Stable,Normal
239.2,4.47,1069.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
229.0,4.52,1035.0,NORMAL,System Normal ✅,Stable,Normal
229.0,4.1,939.0,NORMAL,System Normal ✅,Stable,Normal
216.8,4.12,893.0,NORMAL,System Normal ✅,Stable,Normal
221.0,5.52,1220.0,NORMAL,System Normal ✅,Stable,Normal
213.8,5.71,1221.0,NORMAL,System Normal ✅,Stable,Normal
236.7,4.83,1143.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
218.1,5.27,1149.0,NORMAL,System Normal ✅,Stable,Normal
232.6,4.31,1003.0,NORMAL,System Normal ✅,System Load Increasing,Normal
224.9,5.98,1345.0,NORMAL,System Normal ✅,Stable,Normal
227.0,5.88,1335.0,NORMAL,System Normal ✅,Stable,Normal
214.7,5.62,1207.0,NORMAL,System Normal ✅,Stable,Normal
237.6,4.98,1183.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
227.4,5.67,1289.0,NORMAL,System Normal ✅,Stable,Normal
219.7,4.34,953.0,NORMAL,System Normal ✅,Stable,Normal
228.1,4.7,1072.0,NORMAL,System Normal ✅,Stable,Normal
228.3,4.01,915.0,NORMAL,System Normal ✅,Stable,Normal
223.2,4.45,993.0,NORMAL,System Normal ✅,Stable,Normal
221.9,4.61,1023.0,NORMAL,System Normal ✅,Stable,Normal
220.5,4.51,994.0,NORMAL,System Normal ✅,Stable,Normal
220.1,4.58,1008.0,NORMAL,System Normal ✅,Stable,Normal
211.9,4.4,932.0,NORMAL,System Normal ✅,Stable,Normal
226.8,4.8,1089.0,NORMAL,System Normal ✅,Stable,Normal
231.1,5.61,1296.0,NORMAL,System Normal ✅,System Load Increasing,Normal
239.3,4.09,979.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
236.4,4.51,1066.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
224.9,5.04,1133.0,NORMAL,System Normal ✅,Stable,Normal
239.8,5.99,1436.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
214.0,4.13,884.0,NORMAL,System Normal ✅,Stable,Normal
213.6,5.85,1250.0,NORMAL,System Normal ✅,Stable,Normal
213.4,4.9,1046.0,NORMAL,System Normal ✅,Stable,Normal
228.1,4.62,1054.0,NORMAL,System Normal ✅,Stable,Normal
237.0,5.76,1365.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
230.0,5.19,1194.0,NORMAL,System Normal ✅,Stable,Normal
211.5,4.04,854.0,NORMAL,System Normal ✅,Stable,Normal
215.4,5.42,1167.0,NORMAL,System Normal ✅,Stable,Normal
218.2,4.08,890.0,NORMAL,System Normal ✅,Stable,Normal
213.6,5.93,1267.0,NORMAL,System Normal ✅,Stable,Normal
225.1,5.08,1144.0,NORMAL,System Normal ✅,Stable,Normal
213.8,4.67,998.0,NORMAL,System Normal ✅,Stable,Normal
220.2,5.84,1286.0,NORMAL,System Normal ✅,Stable,Normal
217.9,5.97,1301.0,NORMAL,System Normal ✅,Stable,Normal
219.7,5.45,1197.0,NORMAL,System Normal ✅,Stable,Normal
214.0,4.83,1034.0,NORMAL,System Normal ✅,Stable,Normal
216.0,5.74,1240.0,NORMAL,System Normal ✅,Stable,Normal
226.0,4.89,1105.0,NORMAL,System Normal ✅,System Load Increasing,Normal
229.7,4.0,919.0,NORMAL,System Normal ✅,System Load Increasing,Normal
210.4,4.12,867.0,NORMAL,System Normal ✅,Stable,Normal
235.6,5.89,1388.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
227.5,5.84,1329.0,NORMAL,System Normal ✅,System Load Increasing,Normal
212.1,4.96,1052.0,NORMAL,System Normal ✅,Stable,Normal
213.4,5.91,1261.0,NORMAL,System Normal ✅,Stable,Normal
225.4,5.0,1127.0,NORMAL,System Normal ✅,System Load Increasing,Normal
222.1,6.0,1333.0,NORMAL,System Normal ✅,Stable,Normal
227.7,5.78,1316.0,NORMAL,System Normal ✅,System Load Increasing,Normal
229.4,5.74,1317.0,NORMAL,System Normal ✅,System Load Increasing,Normal
230.0,5.99,1378.0,NORMAL,System Normal ✅,System Load Increasing,Normal
215.4,5.44,1172.0,NORMAL,System Normal ✅,Stable,Normal
215.3,5.1,1098.0,NORMAL,System Normal ✅,Stable,Normal
238.9,5.52,1319.0,CRITICAL,High Voltage ⚠️,Voltage Spike Risk,Anomaly 🚨
237.3,4.96,1177.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
226.8,4.22,957.0,NORMAL,System Normal ✅,Stable,Normal
231.9,5.23,1213.0,NORMAL,System Normal ✅,System Load Increasing,Normal
214.0,4.25,910.0,NORMAL,System Normal ✅,Stable,Normal
224.7,4.76,1070.0,NORMAL,System Normal ✅,Stable,Normal
237.1,4.24,1005.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
222.9,5.42,1208.0,NORMAL,System Normal ✅,Stable,Normal
237.0,4.68,1109.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
214.7,5.36,1151.0,NORMAL,System Normal ✅,Stable,Normal
216.8,5.15,1117.0,NORMAL,System Normal ✅,Stable,Normal
223.9,5.11,1144.0,NORMAL,System Normal ✅,Stable,Normal
225.8,4.08,921.0,NORMAL,System Normal ✅,Stable,Normal
228.8,4.1,938.0,NORMAL,System Normal ✅,Stable,Normal
238.2,4.49,1070.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
224.7,5.1,1146.0,NORMAL,System Normal ✅,Stable,Normal
231.9,4.05,939.0,NORMAL,System Normal ✅,System Load Increasing,Normal
224.9,5.27,1185.0,NORMAL,System Normal ✅,Stable,Normal
216.2,4.93,1066.0,NORMAL,System Normal ✅,Stable,Normal
229.0,4.59,1051.0,NORMAL,System Normal ✅,Stable,Normal
235.5,4.89,1152.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
238.9,5.33,1273.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
231.1,5.85,1352.0,NORMAL,System Normal ✅,Stable,Normal
233.6,5.43,1268.0,NORMAL,System Normal ✅,System Load Increasing,Normal
226.0,4.62,1044.0,NORMAL,System Normal ✅,Stable,Normal
229.6,4.31,990.0,NORMAL,System Normal ✅,Stable,Normal
235.3,5.57,1311.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
222.1,5.62,1248.0,NORMAL,System Normal ✅,Stable,Normal
212.1,5.77,1224.0,NORMAL,System Normal ✅,Stable,Normal
231.0,4.72,1090.0,NORMAL,System Normal ✅,Stable,Normal
227.0,4.18,949.0,NORMAL,System Normal ✅,Stable,Normal
225.1,4.62,1040.0,NORMAL,System Normal ✅,Stable,Normal
210.9,5.98,1261.0,NORMAL,System Normal ✅,Voltage Spike Risk,Anomaly 🚨
229.8,4.06,933.0,NORMAL,System Normal ✅,Stable,Normal
231.9,4.04,937.0,NORMAL,System Normal ✅,Stable,Normal
218.3,4.33,945.0,NORMAL,System Normal ✅,Stable,Normal
214.3,4.44,951.0,NORMAL,System Normal ✅,Stable,Normal
224.1,5.02,1125.0,NORMAL,System Normal ✅,Stable,Normal
233.6,4.58,1070.0,NORMAL,System Normal ✅,System Load Increasing,Normal
214.4,5.59,1198.0,NORMAL,System Normal ✅,Stable,Normal
214.4,5.57,1194.0,NORMAL,System Normal ✅,Stable,Normal
227.3,4.82,1096.0,NORMAL,System Normal ✅,Stable,Normal
211.8,4.26,902.0,NORMAL,System Normal ✅,Stable,Normal
220.8,4.49,991.0,NORMAL,System Normal ✅,Stable,Normal
210.3,5.09,1070.0,NORMAL,System Normal ✅,Stable,Normal
229.6,4.87,1118.0,NORMAL,System Normal ✅,System Load Increasing,Normal
236.0,4.59,1083.0,WARNING,High Voltage ⚠️,System Load Increasing,Normal
234.3,4.68,1097.0,NORMAL,System Normal ✅,System Load Increasing,Normal
238.1,5.89,1402.0,CRITICAL,High Voltage ⚠️,System Load Increasing,Normal
